Marca,Modelo,Ano,Quilometragem,Cor,Cambio,Combustivel,Portas,Valor_Venda
Toyota,Yaris,2002,156091,Cinza,Automático,Flex,2,52378.8
Jeep,Compass,2017,146851,Cinza,Automático,Diesel,4,86654.8
Chevrolet,S10,2021,18426,Branco,Automático,Flex,4,82939.8
Hyundai,Creta,2007,193740,Prata,Automático,Gasolina,4,29071.0
Jeep,Compass,2001,161255,Cinza,Manual,Diesel,4,60300.0
Honda,Fit,2003,197386,Preto,Automático,Flex,2,39519.8
Volkswagen,Gol,2017,35927,Preto,Manual,Flex,2,66649.6
Hyundai,Creta,2012,6395,Prata,Automático,Flex,4,70575.0
Volkswagen,Virtus,2014,137046,Preto,Automático,Gasolina,2,40202.8
Chevrolet,S10,2001,5150,Azul,Manual,Gasolina,2,51537.0
Toyota,Corolla,2009,77668,Branco,Manual,Gasolina,4,77442.4
Jeep,Renegade,2001,49572,Prata,Manual,Flex,2,81311.6
Jeep,Compass,2020,173883,Azul,Automático,Gasolina,4,82499.4
Fiat,Mobi,2011,84028,Cinza,Automático,Flex,4,46580.399999999994
Hyundai,HB20S,2004,54497,Azul,Manual,Flex,2,50749.6
Nissan,Frontier,2011,erro_medicao,Preto,Manual,Flex,4,63690.0
Honda,Civic,2022,22466,Branco,Automático,Diesel,2,104093.8
Nissan,Versa,2000,9550,Cinza,Automático,Flex,4,61843.0
Fiat,Argo,2001,53062,Vermelho,Manual,Gasolina,4,43198.6
Chevrolet,Onix Plus,2015,35394,Branco,Manual,Flex,4,63097.2
Honda,Fit,2021,191103,Preto,Automático,Gasolina,2,66333.4
Toyota,Hilux,2001,192622,Branco,Automático,Diesel,4,39238.6
Nissan,Frontier,2015,98794,Vermelho,Automático,Diesel,2,69744.2
Toyota,Corolla,2019,140559,Vermelho,Automático,Flex,4,78732.2
Nissan,Frontier,2015,55084,Branco,Automático,Gasolina,4,74121.2
Toyota,Yaris,2005,75809,Cinza,Manual,Diesel,4,73285.2
Nissan,Versa,2012,162003,Azul,Automático,Diesel,4,46680.4
Toyota,Corolla,2011,85291,Cinza,Manual,Diesel,4,82055.8
Fiat,Mobi,2022,79220,Vermelho,Automático,Gasolina,2,66563.0
Ford,Ka,2009,11366,Prata,Automático,Flex,4,75645.8
Honda,Fit,2004,120525,Prata,Automático,Flex,4,53375.0
Hyundai,Creta,2007,162935,Cinza,Automático,Diesel,2,34594.0
Chevrolet,Tracker,2005,159401,Prata,Manual,Flex,4,24520.8
Renault,Kwid,2004,103293,Cinza,Automático,Diesel,2,27762.399999999998
Volkswagen,Gol,2019,63818,Preto,Automático,Gasolina,2,63856.399999999994
Hyundai,HB20S,2021,110325,Cinza,Automático,Flex,2,61925.0
Volkswagen,Polo,2005,186195,Preto,Manual,Gasolina,2,19377.0
Honda,Civic,2021,172443,Azul,Automático,Flex,2,67407.4
Hyundai,HB20S,2016,189838,Vermelho,Automático,Gasolina,2,42530.4
Toyota,Corolla,2005,60325,Prata,Manual,Gasolina,2,79739.0
Toyota,Corolla,2016,171313,Azul,Automático,Flex,2,67712.4
Renault,Sandero,2004,1676,Azul,Manual,Diesel,2,49476.8
Volkswagen,Gol,2022,106094,Vermelho,Manual,Diesel,2,64474.2
Chevrolet,Onix Plus,2016,136354,Branco,Automático,Gasolina,2,46255.2
Honda,HR-V,2016,26222,Branco,Automático,Gasolina,2,88761.6
Toyota,Hilux,2012,192375,Azul,Manual,Diesel,4,59360.0
Ford,Ranger,2021,13376,Azul,Automático,Flex,4,92114.8
Fiat,Cronos,2006,196201,Vermelho,Automático,Flex,4,14249.800000000003
Fiat,Mobi,2021,9431,Cinza,Manual,Gasolina,2,76838.8
Nissan,Versa,2020,33370,Cinza,Manual,Flex,2,88511.0
Chevrolet,Onix,2005,133009,Prata,Automático,Gasolina,4,32712.200000000004
Fiat,Toro,2013,155673,Vermelho,Automático,Flex,2,34580.4
Nissan,Kicks,2015,105116,Branco,Automático,Gasolina,2,63791.8
Volkswagen,Gol,2002,1067,Vermelho,Automático,Flex,4,54413.6
Toyota,Corolla,2008,78937,Vermelho,Manual,Gasolina,2,80897.6
Toyota,Corolla,2014,103556,Prata,Automático,Diesel,4,84467.8
Ford,EcoSport,2020,144544,Cinza,Automático,Diesel,4,62544.2
Hyundai,Creta,2017,186087,Azul,Automático,Diesel,2,45108.600000000006
Fiat,Argo,2009,164219,Branco,Manual,Diesel,2,28253.200000000004
Volkswagen,Polo,2009,91396,Prata,Manual,Gasolina,2,42271.8
Jeep,Compass,2022,54654,Branco,Automático,Flex,4,111624.2
Fiat,Toro,2002,192880,Branco,Manual,Gasolina,2,15380.0
Chevrolet,Onix,2000,183406,Cinza,Manual,Gasolina,2,16868.799999999996
Hyundai,HB20S,2002,136268,Azul,Automático,Gasolina,2,27963.4
Fiat,Cronos,2004,190672,Azul,Manual,Flex,4,17867.6
Volkswagen,Gol,2006,30593,Cinza,Manual,Gasolina,2,56680.4
Fiat,Mobi,2002,110423,Prata,Automático,Diesel,2,29668.4
Chevrolet,Tracker,2003,65059,Preto,Manual,Diesel,4,47976.2
Jeep,Compass,2016,107041,Prata,Manual,Gasolina,2,93916.8
Honda,HR-V,2002,44401,Prata,Automático,Diesel,2,66513.8
Renault,Sandero,2022,31593,Preto,Automático,Diesel,4,70590.4
Jeep,Compass,2003,141533,Branco,Manual,Flex,2,62062.399999999994
Nissan,Kicks,2001,93220,Vermelho,Automático,Gasolina,2,45533.0
Fiat,Cronos,2013,35690,Preto,Automático,Gasolina,2,61845.0
Toyota,Yaris,2004,95360,Vermelho,Manual,Diesel,4,70371.0
Ford,EcoSport,2020,68923,Branco,Manual,Gasolina,4,75111.4
Toyota,Corolla,2001,21826,Preto,Automático,Gasolina,4,72232.8
Jeep,Renegade,2014,120240,Cinza,Automático,Diesel,4,83264.0
Toyota,Yaris,2010,145625,Prata,Automático,Diesel,2,66532.0
Volkswagen,Gol,2021,53165,Preto,Manual,Gasolina,4,70562.0
Toyota,Corolla,2009,57454,Preto,Manual,Flex,2,80872.2
Hyundai,HB20,2019,6959,Branco,Manual,Diesel,2,82276.2
Honda,Civic,2000,42715,Cinza,Automático,Gasolina,2,62041.0
Fiat,Mobi,2018,160451,Preto,Manual,Diesel,2,44762.8
Toyota,Corolla,2013,153746,Cinza,Manual,Gasolina,4,70308.8
Chevrolet,Onix Plus,2022,140631,Vermelho,Automático,Gasolina,2,61104.8
Honda,Fit,2021,32252,Preto,Manual,Flex,4,99253.6
Honda,Fit,2013,26104,Cinza,Automático,Diesel,4,88461.2
Toyota,Hilux,2000,131623,Prata,Automático,Flex,4,54503.4
Honda,Civic,2008,65669,Branco,Automático,Diesel,2,77714.2
Ford,Ka,2016,137679,Azul,Automático,Flex,4,57616.2
Toyota,Yaris,2013,76639,Cinza,Automático,Diesel,2,88733.2
Volkswagen,Gol,2012,42973,Branco,Manual,Flex,2,57922.4
Jeep,Compass,2012,126142,Azul,Automático,Flex,4,81111.6
Hyundai,Creta,2005,160930,Preto,Automático,Diesel,2,30312.0
Renault,Kwid,2006,170439,Preto,Automático,Flex,4,24831.200000000004
Nissan,Kicks,2001,99364,Vermelho,Automático,Flex,2,49282.2
Honda,HR-V,2007,190923,Branco,Manual,Diesel,2,49583.4
Volkswagen,T-Cross,2023,56536,Prata,Manual,Diesel,2,76791.8
Fiat,Cronos,2005,79584,Prata,Manual,Gasolina,2,36557.2
Fiat,Cronos,2002,95959,Cinza,Manual,Diesel,4,28119.2
Nissan,Kicks,2017,149642,Prata,Automático,Gasolina,4,58649.600000000006
Hyundai,Creta,2017,167010,Azul,Automático,Flex,4,42373.0
Honda,Fit,2021,97216,Branco,Automático,Diesel,2,88948.8
Ford,Ranger,2022,182870,Preto,Manual,Gasolina,2,57972.0
Nissan,Versa,2005,115283,Branco,Automático,Diesel,2,51288.4
Hyundai,HB20,2010,102410,Branco,Manual,Gasolina,4,47433.0
Honda,HR-V,2002,190790,Preto,Automático,Gasolina,4,39539.0
Volkswagen,Gol,2015,186041,Azul,Automático,Diesel,4,36015.8
Jeep,Compass,2004,45820,Branco,Manual,Flex,4,82570.0
Ford,Ranger,2023,98235,Prata,Automático,Flex,4,77684.0
Renault,Sandero,2021,164290,Cinza,Automático,Gasolina,2,48969.0
Fiat,Argo,2001,9990,Cinza,Automático,Gasolina,4,44255.0
Chevrolet,S10,2014,12778,Branco,Automático,Flex,2,67229.4
Volkswagen,Polo,2015,171212,Azul,Automático,Diesel,4,36186.600000000006
Fiat,Cronos,2006,100196,Preto,Manual,Diesel,2,1241962.0
Toyota,Corolla,2015,87448,Vermelho,Automático,Flex,2,81274.4
Chevrolet,S10,2023,182678,Azul,Automático,Flex,4,47524.4
Fiat,Cronos,2003,92334,Branco,Manual,Flex,2,34909.2
Hyundai,HB20S,2015,75012,Branco,Automático,Gasolina,2,61191.6
Ford,EcoSport,2016,59871,Vermelho,Automático,Flex,2,70567.8
Fiat,Cronos,2001,116445,Cinza,Automático,Flex,2,29860.0
Renault,Kwid,2015,160012,Azul,Automático,Flex,2,38638.6
Jeep,Compass,2003,88873,Cinza,Automático,Flex,2,78285.4
Hyundai,Creta,2006,29590,Vermelho,Automático,Diesel,2,58744.0
Volkswagen,T-Cross,2017,182589,Preto,Manual,Diesel,2,38154.2
Volkswagen,Gol,2005,67145,Branco,Manual,Flex,2,45236.0
Volkswagen,Polo,2017,160369,Prata,Automático,Gasolina,4,40096.2
Volkswagen,Virtus,2006,158938,Cinza,Automático,Gasolina,4,31561.4
Jeep,Compass,2001,121909,Cinza,Automático,Diesel,2,70833.2
Fiat,Toro,2018,33991,Azul,Automático,Gasolina,4,71304.8
Honda,HR-V,2008,1907,Cinza,Automático,Gasolina,2,85142.6
Fiat,Mobi,2003,157010,Preto,Manual,Diesel,4,18075.0
Toyota,Hilux,2013,76479,Vermelho,Automático,Flex,4,88294.2
Ford,Ka,2004,136882,Preto,Manual,Flex,4,33722.6
Chevrolet,S10,2006,55600,Cinza,Automático,Diesel,4,48506.0
Honda,Fit,2007,58612,Azul,Manual,Flex,4,75762.6
Honda,Fit,2014,37705,Branco,Manual,Flex,2,1241962.0
Fiat,Toro,2018,17615,Cinza,Manual,Diesel,2,70756.0
Honda,Fit,2010,75475,Branco,Manual,Diesel,2,77834.0
Nissan,Kicks,2019,109054,Azul,Automático,Diesel,2,67859.2
Nissan,Versa,2022,95490,Branco,Automático,Gasolina,2,78276.0
Toyota,Corolla,2003,66273,Cinza,Automático,Diesel,2,68591.4
Chevrolet,Onix,2017,86356,Cinza,Automático,Diesel,4,57555.8
Renault,Duster,2013,48703,Branco,Automático,Diesel,2,56241.4
Jeep,Compass,2005,108447,Preto,Manual,Diesel,2,71034.6
Fiat,Argo,2015,190197,Preto,Automático,Flex,4,31953.6
Jeep,Renegade,2017,180753,Azul,Manual,Diesel,4,75789.4
Renault,Kwid,2000,32567,Preto,Automático,Diesel,4,40436.6
Fiat,Mobi,2007,4418,Prata,Manual,Gasolina,4,60962.4
Fiat,Argo,2000,42164,Branco,Automático,Gasolina,2,43828.2
Chevrolet,Tracker,2000,1986,Prata,Manual,Flex,2,50925.8
Jeep,Compass,2018,38593,Prata,Manual,Diesel,4,112774.4
Nissan,Frontier,2020,33983,Branco,Automático,Diesel,2,88404.4
Volkswagen,T-Cross,2009,112194,Prata,Manual,Diesel,2,39276.2
Jeep,Renegade,2017,163061,Azul,Manual,Gasolina,2,80504.8
Ford,Ranger,2011,98548,Azul,Automático,Flex,4,57250.4
Ford,Ka,2016,125605,Branco,Manual,Gasolina,4,62497.0
Fiat,Mobi,2000,46887,Vermelho,Manual,Diesel,4,38192.6
Volkswagen,Polo,2007,154514,Vermelho,Automático,Gasolina,2,31277.199999999997
Hyundai,Creta,2009,11243,Branco,Manual,Diesel,4,62688.399999999994
Renault,Duster,2009,132,Branco,Manual,Diesel,4,64732.6
Toyota,Corolla,2017,146628,Branco,Manual,Diesel,4,76375.4
Volkswagen,Polo,2008,erro_medicao,Preto,Manual,Flex,2,51353.6
Toyota,Yaris,,83290,Branco,Automático,Gasolina,4,62814.0
Jeep,Compass,2002,190512,Azul,Automático,Diesel,4,53927.6
Jeep,Compass,2001,164927,Azul,Automático,Diesel,2,60210.6
Toyota,Hilux,2005,9839,Cinza,Automático,Flex,2,84319.2
Renault,Kwid,2022,190136,Vermelho,Automático,Flex,2,42440.8
Volkswagen,T-Cross,2011,174292,Vermelho,Automático,Diesel,2,35570.6
Hyundai,HB20S,2021,79364,Branco,Manual,Diesel,2,66367.2
Fiat,Mobi,2018,172150,Vermelho,Manual,Diesel,4,36514.0
Chevrolet,Tracker,2014,125688,Branco,Manual,Diesel,4,52781.399999999994
Jeep,Compass,2018,66430,Branco,Automático,Flex,4,108241.0
Ford,Ka,2011,1265,Vermelho,Automático,Gasolina,2,78805.0
Renault,Duster,2017,153879,Vermelho,Manual,Flex,2,39353.2
Chevrolet,Onix Plus,2015,180586,Cinza,Manual,Flex,2,34938.799999999996
Hyundai,HB20S,2001,187388,Prata,Automático,Gasolina,2,19969.4
Honda,Fit,2010,75501,Cinza,Manual,Diesel,2,75931.8
Fiat,Mobi,2011,64817,Cinza,Automático,Diesel,4,50864.600000000006
Jeep,Renegade,2004,95948,Vermelho,Manual,Gasolina,4,79067.4
Fiat,Mobi,2023,163301,Azul,Automático,Flex,4,49719.8
Chevrolet,Tracker,2005,163820,Cinza,Manual,Diesel,2,26596.0
Fiat,Toro,2010,172345,Azul,Automático,Gasolina,4,24241.0
Honda,Fit,2020,54784,Vermelho,Manual,Gasolina,2,94836.2
Chevrolet,S10,2009,149162,Preto,Automático,Gasolina,2,32484.6
Jeep,Compass,2003,144446,Branco,Manual,Diesel,4,69835.8
Volkswagen,Gol,2008,127247,Prata,Manual,Gasolina,2,41102.6
Ford,Ka,2011,46116,Azul,Manual,Flex,4,65662.8
Chevrolet,Onix,2009,59133,Preto,Automático,Flex,2,54928.4
Nissan,Kicks,2013,199001,Azul,Manual,Gasolina,2,41826.799999999996
Honda,Civic,2004,77338,Branco,Manual,Gasolina,4,62627.4
Chevrolet,Onix,2000,188350,Branco,Automático,Gasolina,2,10000.0
Chevrolet,Onix Plus,2004,167534,Prata,Manual,Flex,4,29353.200000000004
Nissan,Frontier,2015,190696,Cinza,Manual,Diesel,4,49151.8
Jeep,Renegade,2004,50141,Branco,Manual,Flex,4,88879.8
Chevrolet,S10,2004,85600,Prata,Manual,Gasolina,4,39885.0
Ford,Ranger,2017,erro_medicao,Azul,Manual,Diesel,4,56203.6
Fiat,Toro,2005,41864,Azul,Manual,Diesel,4,45283.2
Jeep,Renegade,2020,137482,Azul,Manual,Gasolina,4,95957.6
Ford,Ka,2017,191460,Azul,Automático,Gasolina,4,43465.0
Jeep,Compass,2009,101701,Azul,Manual,Flex,4,86103.8
Ford,EcoSport,2014,164750,Vermelho,Automático,Flex,2,48146.0
Honda,Civic,2023,22970,Branco,Manual,Flex,2,100121.0
Ford,Ka,2021,59951,Branco,Automático,Gasolina,2,80599.8
Toyota,Hilux,2010,149579,Cinza,Automático,Diesel,4,65548.2
Ford,Ranger,2018,192758,Cinza,Manual,Flex,2,52837.4
Volkswagen,Virtus,2012,149307,Vermelho,Automático,Gasolina,2,39318.600000000006
Volkswagen,T-Cross,2019,47683,Branco,Manual,Diesel,2,64865.399999999994
Renault,Sandero,2002,121144,Cinza,Automático,Gasolina,4,30515.199999999997
Toyota,Hilux,2015,78399,Prata,Automático,Gasolina,2,84754.2
Toyota,Hilux,2006,110261,Azul,Automático,Gasolina,4,64314.8
Fiat,Cronos,2011,198223,Azul,Automático,Flex,2,21729.399999999994
Toyota,Yaris,2014,92874,Branco,Manual,Gasolina,4,79517.2
Fiat,Argo,2007,140469,Azul,Manual,Gasolina,4,28842.2
Renault,Kwid,2022,102330,Azul,Automático,Gasolina,2,63629.0
Renault,Sandero,2016,29655,Prata,Automático,Flex,4,65297.0
Honda,Civic,2000,65446,Preto,Manual,Gasolina,4,63908.8
Volkswagen,Polo,2020,43639,Vermelho,Automático,Gasolina,2,71329.2
Ford,Ka,2007,18830,Cinza,Automático,Flex,2,64593.0
Ford,Ka,2013,8014,Preto,Manual,Gasolina,4,80368.2
Nissan,Kicks,2009,192803,Cinza,Automático,Diesel,4,36080.4
Nissan,Frontier,2018,174133,Preto,Automático,Gasolina,2,53276.4
Hyundai,HB20,2007,68752,Azul,Automático,Gasolina,4,51401.6
Jeep,Compass,2018,152931,Cinza,Manual,Flex,2,89997.8
Honda,Fit,2003,76758,Vermelho,Automático,Flex,4,60960.4
Hyundai,HB20S,2009,149980,Branco,Automático,Flex,4,41570.0
Hyundai,HB20S,2022,159765,Prata,Manual,Flex,2,58972.0
Chevrolet,Onix Plus,2002,89418,Preto,Manual,Diesel,2,39005.399999999994
Chevrolet,Onix,2003,144675,Prata,Manual,Gasolina,4,27292.999999999996
Hyundai,Creta,2015,43702,Prata,Manual,Gasolina,4,68834.6
Toyota,Yaris,2023,149417,Cinza,Manual,Diesel,2,83399.6
Jeep,Compass,2003,22687,Branco,Automático,Flex,4,90829.6
Honda,HR-V,2019,29581,Cinza,Automático,Gasolina,2,98250.8
Hyundai,Creta,2019,168465,Prata,Automático,Diesel,2,53524.0
Ford,Ranger,2012,93733,Azul,Automático,Gasolina,2,58311.399999999994
Jeep,Compass,2020,8292,Vermelho,Automático,Diesel,2,121823.6
Chevrolet,Onix Plus,2016,107809,Branco,Manual,Diesel,2,53141.2
Ford,EcoSport,2022,134520,Branco,Manual,Gasolina,2,62806.0
Chevrolet,Onix Plus,2015,19628,Azul,Manual,Flex,4,70985.4
Chevrolet,Onix Plus,2016,145750,Prata,Manual,Flex,2,48626.0
Jeep,Renegade,2005,169887,Cinza,Automático,Diesel,4,65666.6
Chevrolet,Tracker,2002,26477,Azul,Manual,Flex,4,50521.6
Renault,Kwid,2019,53826,Vermelho,Automático,Gasolina,2,68418.8
Volkswagen,Gol,2023,197822,Preto,Automático,Diesel,2,49565.6
Renault,Sandero,2003,20010,Cinza,Manual,Gasolina,4,43365.0
Volkswagen,Gol,2007,65146,Branco,Automático,Gasolina,4,49470.8
Nissan,Versa,2019,58133,Azul,Manual,Flex,2,82741.4
Nissan,Kicks,2008,40643,Cinza,Manual,Gasolina,4,69832.4
Chevrolet,Tracker,2021,97100,Preto,Manual,Diesel,4,63637.0
Honda,Fit,2000,120956,Vermelho,Manual,Diesel,2,54495.8
Honda,Fit,2012,177759,Azul,Manual,Gasolina,2,60665.200000000004
Volkswagen,Polo,2001,179065,Vermelho,Automático,Gasolina,4,1241962.0
Ford,Ranger,2022,156150,Preto,Automático,Diesel,4,59796.0
Jeep,Compass,2009,65708,Preto,Automático,Flex,2,91531.4
Chevrolet,S10,2022,17270,Prata,Manual,Flex,2,79976.0
Jeep,Renegade,2018,93644,Branco,Automático,Flex,2,95173.2
Renault,Kwid,2016,81580,Prata,Automático,Gasolina,4,54629.0
Honda,Fit,2023,137335,Cinza,Automático,Gasolina,4,80362.0
Toyota,Hilux,2012,20752,Preto,Manual,Diesel,2,89182.6
Renault,Duster,2013,11621,Prata,Manual,Diesel,4,60602.8
Renault,Kwid,2010,42369,Branco,Automático,Diesel,4,58183.2
Volkswagen,Polo,2009,72592,Branco,Automático,Diesel,4,49331.6
Fiat,Argo,2006,60267,Preto,Automático,Flex,2,43563.6
Renault,Duster,2009,86873,Azul,Automático,Gasolina,4,38696.399999999994
Chevrolet,Tracker,2023,124790,Prata,Manual,Gasolina,2,57343.0
Hyundai,HB20S,2000,14245,Vermelho,Automático,Flex,4,48339.0
Hyundai,Creta,2013,32676,Preto,Automático,Diesel,2,71350.8
Chevrolet,Tracker,2002,113982,Cinza,Automático,Diesel,2,35521.6
Fiat,Cronos,2012,196868,Prata,Manual,Gasolina,2,1241962.0
Fiat,Toro,2001,183576,Prata,Manual,Diesel,4,11078.800000000003
Volkswagen,Virtus,2016,132424,Preto,Automático,Gasolina,2,45126.2
Honda,Civic,2020,5243,Azul,Manual,Flex,4,103602.4
Jeep,Renegade,2002,176405,Prata,Manual,Gasolina,4,62532.0
Fiat,Toro,2014,59484,Prata,Manual,Flex,4,56353.2
Toyota,Yaris,2007,84926,Cinza,Automático,Diesel,4,1241962.0
Volkswagen,Virtus,2005,93730,Azul,Manual,Gasolina,4,39910.0
Nissan,Versa,2008,49974,Cinza,Automático,Diesel,2,64457.2
Ford,Ka,2010,96383,Vermelho,Manual,Diesel,2,51532.4
Nissan,Versa,2021,65702,Cinza,Manual,Diesel,4,86775.6
Volkswagen,Virtus,2001,152382,Vermelho,Automático,Gasolina,2,23030.6
Renault,Sandero,2008,110827,Cinza,Automático,Diesel,4,36233.6
Jeep,Renegade,2017,148511,Vermelho,Manual,Gasolina,2,81016.8
Ford,EcoSport,2018,132326,Azul,Manual,Diesel,4,63327.8
Nissan,Frontier,2021,4286,Cinza,Automático,Flex,2,99111.8
Ford,Ranger,2017,69543,Cinza,Manual,Gasolina,4,72704.4
Toyota,Hilux,2004,14992,Preto,Automático,Flex,4,86721.6
Toyota,Corolla,2017,62052,Cinza,Automático,Flex,2,96761.6
Toyota,Hilux,2011,140795,Vermelho,Automático,Gasolina,4,66514.0
Volkswagen,Polo,2003,93640,Preto,Manual,Gasolina,2,33613.0
Jeep,Compass,2014,65183,Vermelho,Manual,Gasolina,2,97737.4
Volkswagen,Virtus,2010,145662,Cinza,Automático,Diesel,2,36057.6
Hyundai,Creta,2018,81174,Cinza,Manual,Diesel,2,62747.2
Renault,Duster,2004,45002,Vermelho,Automático,Flex,4,41775.6
Renault,Sandero,2005,177851,Azul,Manual,Gasolina,4,20824.800000000003
Toyota,Yaris,2012,143088,Azul,Manual,Flex,4,74288.4
Hyundai,Creta,2022,179255,Azul,Manual,Diesel,4,48330.0
Fiat,Argo,2009,135816,Prata,Manual,Flex,4,33984.8
Fiat,Toro,2023,110269,Preto,Automático,Flex,2,63542.2
Toyota,Yaris,2013,99306,Preto,Manual,Gasolina,2,76735.8
Nissan,Kicks,2003,177429,Azul,Automático,Gasolina,4,37140.2
Volkswagen,Polo,2019,30239,Cinza,Manual,Flex,4,74530.2
Toyota,Hilux,2022,96001,Preto,Automático,Diesel,2,95344.8
Honda,Civic,2011,143994,Vermelho,Manual,Flex,4,60504.2
Ford,Ranger,2014,131156,Cinza,Automático,Diesel,4,52441.8
Renault,Kwid,2009,52147,Preto,Manual,Flex,2,50446.6
Fiat,Argo,2010,111319,Branco,Automático,Flex,4,44343.2
Chevrolet,Onix Plus,2008,60631,Preto,Manual,Gasolina,2,50033.8
Fiat,Mobi,2010,15373,Azul,Manual,Flex,2,57494.4
Renault,Kwid,2001,5156,Vermelho,Manual,Diesel,2,50018.8
Ford,Ranger,2012,169623,Preto,Automático,Flex,4,46719.4
Renault,Kwid,2021,38463,Prata,Automático,Flex,4,69581.4
Chevrolet,Onix,2007,110661,Azul,Manual,Diesel,4,42768.8
Toyota,Corolla,2020,49305,Prata,Automático,Flex,4,97752.0
Hyundai,Creta,2020,140725,Cinza,Manual,Flex,2,57974.0
Chevrolet,Tracker,2007,23068,Prata,Manual,Flex,4,54572.4
Renault,Duster,2000,165859,Vermelho,Manual,Flex,4,10000.0
Renault,Kwid,2005,156745,Branco,Automático,Diesel,4,24600.0
Honda,Fit,2012,147227,Branco,Automático,Diesel,2,67677.6
Honda,HR-V,2008,570,Cinza,Manual,Diesel,2,84195.0
Jeep,Renegade,2005,106226,Cinza,Automático,Diesel,2,1241962.0
Honda,HR-V,2014,81736,Prata,Automático,Flex,2,78599.8
Volkswagen,Virtus,2022,188564,Vermelho,Manual,Diesel,4,44451.200000000004
Hyundai,HB20S,2015,142841,Prata,Manual,Flex,2,44013.8
Ford,Ka,2003,38921,Vermelho,Automático,Gasolina,2,60676.8
Chevrolet,Onix Plus,2016,150147,Vermelho,Manual,Flex,4,49972.600000000006
Renault,Kwid,2008,89589,Branco,Manual,Flex,2,44744.2
Jeep,Renegade,2011,10301,Vermelho,Automático,Diesel,2,103062.8
Jeep,Compass,2021,124798,Preto,Automático,Diesel,4,96663.4
Ford,Ka,2018,186073,Vermelho,Automático,Diesel,2,51515.4
Hyundai,Creta,2019,179431,Branco,Manual,Gasolina,4,47837.799999999996
Chevrolet,Onix Plus,2011,55119,Azul,Manual,Flex,2,60789.2
Fiat,Mobi,2021,69191,Prata,Automático,Gasolina,4,62551.8
Honda,Civic,2005,16347,Vermelho,Automático,Flex,4,82274.6
Toyota,Yaris,2011,121359,Preto,Manual,Flex,4,72012.2
Jeep,Renegade,2008,22053,Cinza,Automático,Gasolina,2,102191.4
Honda,Fit,2019,59056,Prata,Automático,Gasolina,4,92782.8
Honda,HR-V,2004,199100,Cinza,Manual,Flex,4,36496.0
Volkswagen,Virtus,2020,58688,Preto,Manual,Gasolina,2,63766.399999999994
Hyundai,Creta,2002,erro_medicao,Branco,Automático,Diesel,4,36255.0
Toyota,Yaris,2001,58450,Azul,Automático,Flex,4,73593.0
Fiat,Mobi,2007,126385,Branco,Manual,Diesel,4,34630.0
Renault,Duster,2009,143376,Azul,Manual,Gasolina,4,34092.8
Volkswagen,Gol,2014,104816,Prata,Manual,Diesel,2,45636.8
Honda,Civic,2008,31403,Vermelho,Manual,Gasolina,4,79198.4
Honda,Fit,2009,113547,Vermelho,Automático,Diesel,4,63242.600000000006
Nissan,Versa,2010,107078,Cinza,Manual,Gasolina,4,54731.399999999994
Toyota,Yaris,2008,102654,Branco,Manual,Flex,2,70828.2
Toyota,Yaris,2013,76418,Vermelho,Automático,Flex,2,88066.4
Nissan,Frontier,2004,168496,Azul,Automático,Flex,4,39241.799999999996
Toyota,Hilux,2008,59924,Vermelho,Automático,Flex,4,76129.2
Honda,HR-V,2003,128391,Branco,Manual,Gasolina,2,58008.8
Jeep,Compass,2001,152250,Branco,Automático,Diesel,4,62565.0
Chevrolet,Tracker,2018,148893,Preto,Manual,Flex,2,52773.4
Honda,HR-V,2000,714,Cinza,Manual,Gasolina,4,76763.2
Volkswagen,T-Cross,2020,82328,Branco,Automático,Gasolina,2,62318.399999999994
Hyundai,HB20,2000,129196,Preto,Manual,Flex,4,34060.8
Nissan,Kicks,2011,114312,Branco,Automático,Flex,4,59332.600000000006
Fiat,Toro,2010,72882,Prata,Automático,Gasolina,2,49084.6
Renault,Sandero,2000,106342,Azul,Manual,Diesel,4,26296.6
Fiat,Toro,2013,155196,Azul,Manual,Gasolina,2,38797.8
Honda,Fit,2010,86951,Prata,Manual,Flex,4,76980.8
Volkswagen,T-Cross,2006,17511,Prata,Automático,Flex,4,54138.8
Honda,Civic,2001,54588,Branco,Automático,Flex,2,61636.399999999994
Hyundai,HB20,2014,77567,Vermelho,Automático,Diesel,2,62487.600000000006
Jeep,Renegade,2007,142287,Vermelho,Manual,Diesel,2,72773.6
Renault,Sandero,2021,142923,Prata,Automático,Diesel,4,51425.4
Hyundai,HB20S,2019,164622,Cinza,Automático,Gasolina,4,49786.6
Nissan,Kicks,2014,116867,Azul,Automático,Gasolina,4,61221.6
Nissan,Kicks,2007,55958,Preto,Manual,Diesel,4,64728.4
Honda,Fit,2009,132250,Prata,Manual,Diesel,4,65563.0
Volkswagen,T-Cross,2018,199014,Azul,Manual,Flex,4,35116.2
Hyundai,Creta,2002,177386,Preto,Automático,Flex,2,23057.800000000003
Ford,EcoSport,2019,84727,Preto,Automático,Gasolina,4,69026.6
Volkswagen,Gol,2013,110756,Prata,Manual,Diesel,2,46626.8
Jeep,Renegade,2008,31146,Vermelho,Manual,Diesel,4,94678.8
Nissan,Versa,2008,68260,Cinza,Automático,Gasolina,2,62960.0
Honda,Civic,2020,166375,Azul,Automático,Diesel,2,69787.0
Toyota,Yaris,2005,185085,Prata,Automático,Flex,4,51997.0
