Marca,Modelo,Ano,Quilometragem,Cor,Cambio,Combustivel,Portas,Valor_Venda,idade_carro
Chevrolet,Onix Plus,2004,167534,Prata,Manual,Flex,4,29353.200000000004,22
Honda,Civic,2004,77338,Branco,Manual,Gasolina,4,62627.4,22
Nissan,Versa,2004,70081,Vermelho,Manual,Gasolina,2,57284.8,22
Fiat,Mobi,2004,116381,Vermelho,Automático,Diesel,2,26889.8,22
Honda,Fit,2004,120525,Prata,Automático,Flex,4,53375.0,22
Nissan,Frontier,2004,180271,Prata,Manual,Diesel,2,34866.8,22
Fiat,Cronos,2004,153206,Cinza,Automático,Diesel,2,25254.800000000003,22
Nissan,Frontier,2004,53857,Vermelho,Automático,Flex,2,59522.6,22
Ford,EcoSport,2004,188366,Prata,Manual,Flex,4,32583.8,22
Renault,Duster,2004,102116,Preto,Manual,Gasolina,4,34883.8,22
Ford,EcoSport,2004,131439,Vermelho,Manual,Diesel,2,43716.2,22
Hyundai,HB20,2004,66696,Branco,Automático,Gasolina,4,44830.8,22
Volkswagen,Virtus,2004,6671,Azul,Manual,Gasolina,4,53141.8,22
Nissan,Frontier,2004,168496,Azul,Automático,Flex,4,39241.8,22
Honda,HR-V,2004,199100,Cinza,Manual,Flex,4,36496.0,22
Volkswagen,Virtus,2004,60123,Prata,Automático,Gasolina,4,47616.4,22
Renault,Kwid,2004,161989,Azul,Manual,Diesel,4,20471.2,22
Hyundai,HB20,2004,197306,Preto,Automático,Flex,2,26347.8,22
Fiat,Cronos,2004,170350,Vermelho,Automático,Diesel,2,20474.0,22
Ford,EcoSport,2004,115837,Preto,Manual,Gasolina,4,46070.6,22
Ford,Ranger,2004,143291,Cinza,Automático,Gasolina,4,32787.8,22
Volkswagen,T-Cross,2004,189147,Azul,Automático,Flex,4,21515.6,22
Fiat,Mobi,2004,126225,Branco,Automático,Diesel,4,24063.0,22
Nissan,Frontier,2004,57529,Branco,Manual,Diesel,2,57877.2,22
Fiat,Toro,2004,82635,Cinza,Manual,Flex,2,39687.0,22
Nissan,Kicks,2004,32895,Preto,Automático,Diesel,2,65414.0,22
Chevrolet,Tracker,2004,69885,Vermelho,Manual,Flex,2,43694.0,22
Ford,Ranger,2004,141639,Branco,Automático,Gasolina,4,37532.2,22
Honda,HR-V,2004,49864,Vermelho,Manual,Diesel,2,71359.2,22
Renault,Kwid,2004,146083,Branco,Manual,Gasolina,4,25597.4,22
Volkswagen,Virtus,2004,50373,Vermelho,Manual,Flex,2,46461.4,22
Renault,Kwid,2004,132065,Preto,Automático,Diesel,4,24326.0,22
Toyota,Corolla,2004,116441,Cinza,Automático,Gasolina,2,59595.8,22
Volkswagen,Virtus,2004,55443,Vermelho,Manual,Flex,4,42793.4,22
Nissan,Frontier,2004,88589,Prata,Automático,Gasolina,4,55074.2,22
Ford,Ranger,2004,190828,Vermelho,Automático,Diesel,4,23449.4,22
Jeep,Renegade,2004,145138,Azul,Manual,Gasolina,2,70900.4,22
Hyundai,HB20S,2004,54497,Azul,Manual,Flex,2,50749.6,22
Ford,Ka,2004,82549,Preto,Manual,Diesel,2,50229.2,22
Fiat,Cronos,2004,4567,Vermelho,Automático,Gasolina,2,54171.6,22
Renault,Sandero,2004,103144,Branco,Automático,Flex,4,36679.2,22
Toyota,Corolla,2004,22878,Prata,Automático,Flex,4,77059.4,22
Renault,Duster,2004,149175,Cinza,Automático,Diesel,4,22546.0,22
Toyota,Yaris,2004,47686,Branco,Automático,Flex,2,71690.8,22
Toyota,Corolla,2004,181065,Vermelho,Automático,Gasolina,2,52494.0,22
Toyota,Yaris,2004,73012,Azul,Automático,Diesel,4,66656.6,22
Ford,Ka,2004,174251,Preto,Automático,Diesel,4,28342.8,22
Jeep,Renegade,2004,78285,Preto,Automático,Diesel,4,77789.0,22
Volkswagen,T-Cross,2004,105695,Branco,Manual,Gasolina,4,39379.0,22
Renault,Sandero,2004,112421,Prata,Automático,Flex,2,28174.8,22
Hyundai,Creta,2004,119693,Vermelho,Automático,Diesel,4,36433.4,22
Toyota,Yaris,2004,175428,Preto,Automático,Gasolina,4,46736.4,22
Jeep,Renegade,2004,114751,Azul,Manual,Flex,2,74728.8,22
Jeep,Compass,2004,19856,Prata,Automático,Diesel,2,96439.8,22
Jeep,Renegade,2004,60521,Cinza,Automático,Diesel,4,82135.8,22
Honda,HR-V,2004,503,Branco,Automático,Diesel,4,80759.4,22
Renault,Kwid,2004,181863,Vermelho,Automático,Diesel,4,17242.4,22
Toyota,Corolla,2004,119178,Cinza,Automático,Flex,4,57436.4,22
Ford,EcoSport,2004,125022,Preto,Automático,Gasolina,2,43450.6,22
Fiat,Cronos,2004,100057,Azul,Automático,Gasolina,2,29858.6,22
Honda,Civic,2004,46323,Azul,Manual,Flex,4,71413.4,22
Volkswagen,Gol,2004,121968,Preto,Automático,Flex,2,32180.4,22
Nissan,Versa,2004,118090,Branco,Manual,Gasolina,4,46818.0,22
Volkswagen,Gol,2004,96776,Branco,Manual,Gasolina,2,36198.8,22
Jeep,Compass,2004,96492,Branco,Manual,Gasolina,4,80884.6,22
Chevrolet,Onix,2004,198301,Azul,Automático,Diesel,4,16784.800000000003,22
Toyota,Corolla,2004,33124,Preto,Automático,Flex,2,74572.2,22
Jeep,Renegade,2004,74170,Prata,Automático,Diesel,2,76399.0,22
Chevrolet,Onix,2004,48906,Preto,Manual,Diesel,2,45440.8,22
Toyota,Hilux,2004,153450,Vermelho,Automático,Gasolina,4,59012.0,22
Hyundai,Creta,2004,31313,Cinza,Automático,Flex,4,50259.4,22
Fiat,Argo,2004,172415,Preto,Manual,Flex,2,18612.0,22
Honda,Civic,2004,96060,Vermelho,Manual,Gasolina,4,61836.0,22
Nissan,Kicks,2004,194251,Branco,Manual,Diesel,2,27583.8,22
Fiat,Cronos,2004,35166,Prata,Manual,Flex,2,51850.8,22
Hyundai,Creta,2004,70845,Preto,Automático,Flex,2,48800.0,22
Jeep,Renegade,2004,145479,Vermelho,Manual,Gasolina,2,63479.2,22
Toyota,Hilux,2004,14705,Vermelho,Manual,Diesel,4,85867.0,22
Honda,HR-V,2004,127162,Cinza,Automático,Gasolina,4,59633.6,22
Nissan,Versa,2004,109575,Azul,Manual,Flex,2,50696.0,22
Volkswagen,Gol,2004,78840,Cinza,Automático,Flex,2,36488.0,22
Volkswagen,Polo,2004,54139,Azul,Automático,Diesel,2,48060.2,22
Renault,Sandero,2004,152871,Preto,Manual,Diesel,2,23886.8,22
Nissan,Kicks,2004,66681,Cinza,Manual,Flex,4,61839.8,22
Renault,Kwid,2004,131032,Vermelho,Manual,Gasolina,2,26067.6,22
Volkswagen,T-Cross,2004,175330,Cinza,Manual,Flex,2,23972.0,22
Hyundai,HB20,2004,197063,Prata,Manual,Gasolina,4,24986.4,22
Honda,Civic,2004,127325,Cinza,Manual,Flex,4,56747.0,22
Nissan,Kicks,2004,78632,Cinza,Manual,Flex,2,57378.6,22
Hyundai,HB20,2004,27509,Branco,Manual,Diesel,4,54599.2,22
Jeep,Renegade,2004,120262,Cinza,Automático,Diesel,4,68853.6,22
Fiat,Mobi,2004,167182,Prata,Automático,Diesel,2,16093.600000000006,22
Renault,Duster,2004,88860,Cinza,Automático,Flex,2,39531.0,22
Jeep,Renegade,2004,11850,Cinza,Automático,Diesel,2,95252.0,22
Honda,HR-V,2004,10015,Vermelho,Automático,Gasolina,4,79742.0,22
Honda,HR-V,2004,41189,Cinza,Manual,Flex,2,69946.2,22
Volkswagen,Virtus,2004,121154,Cinza,Manual,Diesel,4,26791.2,22
Fiat,Argo,2004,77510,Cinza,Automático,Flex,2,34995.0,22
Toyota,Hilux,2004,15040,Branco,Manual,Diesel,4,79172.0,22
Hyundai,Creta,2004,132024,Vermelho,Manual,Gasolina,4,30842.2,22
Hyundai,Creta,2004,198155,Cinza,Manual,Diesel,4,16951.0,22
Toyota,Yaris,2004,96608,Cinza,Automático,Diesel,2,64147.4,22
Fiat,Cronos,2004,59422,Cinza,Automático,Gasolina,4,42661.6,22
Chevrolet,Tracker,2004,72723,Vermelho,Automático,Flex,4,46086.4,22
Ford,Ranger,2004,184071,Vermelho,Manual,Flex,2,30388.800000000003,22
Renault,Sandero,2005,90298,Branco,Manual,Diesel,2,33448.4,21
Hyundai,HB20S,2005,98203,Prata,Automático,Gasolina,2,39359.4,21
Chevrolet,Onix,2005,17021,Cinza,Manual,Diesel,2,54419.8,21
Honda,Civic,2005,1223,Branco,Manual,Gasolina,2,82518.4,21
Honda,HR-V,2005,139137,Azul,Manual,Diesel,2,50591.6,21
Hyundai,HB20S,2005,128118,Azul,Manual,Flex,4,35606.4,21
Nissan,Frontier,2005,9198,Branco,Automático,Flex,4,72717.4,21
Fiat,Cronos,2005,167990,Azul,Manual,Diesel,4,22915.0,21
Hyundai,HB20,2005,59312,Prata,Manual,Flex,2,55134.6,21
Toyota,Yaris,2005,13937,Cinza,Automático,Flex,2,85240.6,21
Renault,Duster,2005,171061,Prata,Automático,Gasolina,2,25250.8,21
Renault,Duster,2005,109020,Prata,Manual,Gasolina,2,34828.0,21
Nissan,Versa,2005,176657,Prata,Manual,Diesel,4,35461.6,21
Volkswagen,Polo,2005,132089,Vermelho,Automático,Diesel,2,30505.2,21
Jeep,Compass,2005,86295,Prata,Manual,Flex,4,81867.0,21
Jeep,Compass,2005,86527,Azul,Manual,Flex,4,81779.6,21
Nissan,Versa,2005,175206,Azul,Automático,Gasolina,2,38595.8,21
Volkswagen,Gol,2005,147621,Prata,Manual,Diesel,4,31332.8,21
Fiat,Argo,2005,166291,Preto,Automático,Diesel,4,26454.800000000003,21
Nissan,Kicks,2005,67173,Azul,Manual,Gasolina,4,57329.4,21
Jeep,Compass,2005,30226,Azul,Automático,Flex,4,91112.8,21
Chevrolet,S10,2005,172936,Azul,Manual,Gasolina,2,29656.8,21
Volkswagen,Polo,2005,80615,Prata,Automático,Diesel,2,37503.0,21
Honda,Civic,2005,76960,Branco,Automático,Diesel,4,64845.0,21
Jeep,Renegade,2005,97735,Preto,Manual,Flex,2,77935.0,21
Nissan,Versa,2005,9534,Vermelho,Manual,Diesel,4,71097.2,21
Hyundai,HB20,2005,113872,Branco,Manual,Diesel,4,36175.6,21
Ford,EcoSport,2005,54222,Branco,Automático,Flex,2,52021.6,21
Chevrolet,Onix,2005,82485,Cinza,Manual,Diesel,2,47567.0,21
Honda,Fit,2005,134191,Branco,Automático,Flex,2,53847.8,21
Honda,Civic,2005,82719,Preto,Manual,Flex,4,62221.2,21
Hyundai,HB20S,2005,133874,Prata,Manual,Gasolina,2,33702.2,21
Toyota,Yaris,2005,124458,Cinza,Automático,Gasolina,2,59919.4,21
Volkswagen,Virtus,2005,49914,Prata,Manual,Diesel,2,52065.2,21
Ford,Ka,2005,48068,Preto,Manual,Flex,4,54187.4,21
Fiat,Mobi,2005,148977,Branco,Automático,Diesel,4,22428.6,21
Jeep,Compass,2005,148261,Prata,Manual,Gasolina,4,72833.8,21
Toyota,Hilux,2005,7075,Azul,Automático,Diesel,2,81860.0,21
Chevrolet,Onix Plus,2005,183835,Prata,Automático,Diesel,4,27155.0,21
Nissan,Frontier,2005,20971,Vermelho,Automático,Flex,4,66983.8,21
Chevrolet,Onix,2005,81377,Vermelho,Manual,Diesel,2,44567.6,21
Chevrolet,Tracker,2005,162377,Cinza,Automático,Diesel,4,22569.6,21
Chevrolet,Onix Plus,2005,137312,Prata,Automático,Flex,4,28479.6,21
Chevrolet,Onix,2005,88465,Cinza,Automático,Diesel,2,38645.0,21
Hyundai,Creta,2005,106691,Prata,Automático,Gasolina,4,38961.8,21
Ford,EcoSport,2005,108384,Prata,Automático,Gasolina,4,44202.2,21
Toyota,Yaris,2005,185085,Prata,Automático,Flex,4,51997.0,21
Hyundai,HB20,2005,51932,Cinza,Automático,Diesel,4,55210.6,21
Honda,Civic,2005,16347,Vermelho,Automático,Flex,4,82274.6,21
Jeep,Renegade,2005,35673,Cinza,Automático,Gasolina,2,94520.4,21
Nissan,Versa,2005,101085,Prata,Manual,Flex,4,51944.0,21
Volkswagen,Polo,2005,76891,Vermelho,Manual,Gasolina,4,39683.8,21
Nissan,Frontier,2005,18030,Azul,Manual,Flex,2,68879.0,21
Hyundai,HB20S,2005,118276,Branco,Manual,Gasolina,2,34806.8,21
Toyota,Yaris,2005,19295,Cinza,Manual,Gasolina,2,86541.0,21
Fiat,Toro,2005,101016,Azul,Manual,Flex,2,37731.8,21
Nissan,Kicks,2005,160747,Branco,Automático,Flex,4,40716.6,21
Toyota,Yaris,2005,63492,Preto,Automático,Flex,4,77833.6,21
Volkswagen,T-Cross,2005,87298,Prata,Automático,Diesel,2,38601.4,21
Renault,Kwid,2005,156745,Branco,Automático,Diesel,4,24600.0,21
Renault,Sandero,2005,177851,Azul,Manual,Gasolina,4,20824.800000000003,21
Volkswagen,Virtus,2005,93730,Azul,Manual,Gasolina,4,39910.0,21
Jeep,Renegade,2005,169887,Cinza,Automático,Diesel,4,65666.6,21
Honda,Civic,2005,129522,Azul,Manual,Diesel,4,61200.600000000006,21
Fiat,Toro,2005,41864,Azul,Manual,Diesel,4,45283.2,21
Ford,Ranger,2005,144177,Cinza,Manual,Flex,4,42037.600000000006,21
Chevrolet,Onix,2005,135662,Cinza,Automático,Gasolina,4,28172.6,21
Jeep,Compass,2005,33089,Azul,Automático,Gasolina,2,95745.2,21
Honda,Fit,2005,38567,Prata,Manual,Gasolina,2,78778.6,21
Volkswagen,Polo,2005,186195,Preto,Manual,Gasolina,2,19377.0,21
Chevrolet,Tracker,2005,159401,Prata,Manual,Flex,4,24520.8,21
Fiat,Mobi,2005,183699,Vermelho,Automático,Flex,4,17222.199999999997,21
Chevrolet,Onix Plus,2005,22474,Prata,Manual,Diesel,4,50769.2,21
Toyota,Hilux,2005,140164,Cinza,Manual,Flex,2,58213.2,21
Hyundai,HB20,2005,29237,Prata,Automático,Diesel,2,52758.6,21
Toyota,Yaris,2005,58724,Azul,Automático,Diesel,2,76998.2,21
Chevrolet,Tracker,2005,163820,Cinza,Manual,Diesel,2,26596.0,21
Toyota,Hilux,2005,9839,Cinza,Automático,Flex,2,84319.2,21
Jeep,Compass,2005,108447,Preto,Manual,Diesel,2,71034.6,21
Volkswagen,Gol,2005,67145,Branco,Manual,Flex,2,45236.0,21
Nissan,Versa,2005,115283,Branco,Automático,Diesel,2,51288.4,21
Fiat,Cronos,2005,79584,Prata,Manual,Gasolina,2,36557.2,21
Hyundai,Creta,2005,160930,Preto,Automático,Diesel,2,30312.0,21
Renault,Sandero,2005,85721,Cinza,Automático,Gasolina,2,39144.8,21
Renault,Sandero,2005,99763,Prata,Manual,Flex,4,34498.399999999994,21
Hyundai,Creta,2005,195823,Prata,Manual,Gasolina,4,18715.4,21
Hyundai,Creta,2005,181090,Cinza,Manual,Diesel,2,26437.0,21
Chevrolet,Onix,2005,169366,Vermelho,Automático,Gasolina,4,23450.8,21
Nissan,Kicks,2005,182935,Branco,Automático,Gasolina,4,38740.0,21
Honda,HR-V,2005,68337,Azul,Automático,Flex,2,64336.600000000006,21
Fiat,Cronos,2005,125114,Cinza,Automático,Diesel,4,33098.2,21
Renault,Sandero,2005,181440,Azul,Manual,Flex,2,20011.0,21
Nissan,Versa,2005,196147,Preto,Manual,Gasolina,4,34106.6,21
Jeep,Compass,2005,113651,Cinza,Automático,Flex,2,71434.8,21
Chevrolet,Onix,2005,18464,Preto,Automático,Diesel,4,60364.2,21
Nissan,Kicks,2005,80290,Cinza,Automático,Diesel,4,61152.0,21
Fiat,Mobi,2005,187180,Preto,Manual,Flex,4,14996.0,21
Honda,Fit,2005,187326,Vermelho,Manual,Gasolina,2,48113.8,21
Jeep,Compass,2005,133631,Branco,Manual,Flex,4,66724.8,21
Chevrolet,Onix,2005,133009,Prata,Automático,Gasolina,4,32712.200000000004,21
Toyota,Corolla,2005,60325,Prata,Manual,Gasolina,2,79739.0,21
Toyota,Hilux,2005,24463,Preto,Automático,Flex,2,84084.4,21
Toyota,Yaris,2005,25258,Preto,Automático,Flex,4,83000.4,21
Toyota,Yaris,2005,75809,Cinza,Manual,Diesel,4,73285.2,21
Ford,EcoSport,2005,13583,Vermelho,Manual,Diesel,2,61001.4,21
Hyundai,HB20,2005,175407,Branco,Automático,Flex,2,31903.6,21
Ford,Ranger,2005,2175,Preto,Manual,Gasolina,4,63824.0,21
Hyundai,Creta,2005,40725,Cinza,Manual,Flex,2,59097.0,21
Toyota,Hilux,2005,159989,Preto,Manual,Gasolina,2,55726.2,21
Renault,Sandero,2005,120603,Prata,Manual,Diesel,4,30166.4,21
Toyota,Yaris,2005,135806,Preto,Automático,Diesel,4,62330.8,21
Volkswagen,Polo,2005,71352,Cinza,Automático,Flex,4,43586.6,21
Honda,Civic,2005,50476,Branco,Automático,Flex,2,67631.8,21
Nissan,Frontier,2005,184405,Prata,Manual,Gasolina,2,32857.0,21
Nissan,Frontier,2005,21796,Branco,Automático,Diesel,2,71839.8,21
Jeep,Renegade,2005,54029,Prata,Automático,Flex,2,87216.2,21
Jeep,Compass,2005,186905,Preto,Automático,Flex,4,57890.0,21
Toyota,Corolla,2005,186398,Azul,Manual,Flex,4,46282.4,21
Jeep,Renegade,2005,98524,Azul,Automático,Diesel,2,78489.2,21
Nissan,Versa,2005,148023,Vermelho,Automático,Diesel,2,47517.4,21
Chevrolet,Onix Plus,2005,123362,Cinza,Automático,Flex,2,31759.60000000001,21
Ford,Ranger,2005,114047,Cinza,Manual,Diesel,2,45612.600000000006,21
Fiat,Toro,2005,45832,Prata,Manual,Diesel,4,41473.6,21
Toyota,Yaris,2005,14760,Branco,Manual,Flex,2,81376.0,21
Honda,HR-V,2005,145050,Cinza,Manual,Gasolina,2,52291.0,21
Nissan,Versa,2005,78880,Azul,Manual,Gasolina,2,57683.0,21
Chevrolet,S10,2005,176017,Preto,Manual,Gasolina,2,23329.6,21
Chevrolet,S10,2005,103116,Cinza,Manual,Diesel,2,43488.8,21
Hyundai,HB20S,2005,88414,Prata,Automático,Diesel,2,45022.2,21
Ford,Ka,2005,140020,Preto,Manual,Diesel,4,40424.0,21
Fiat,Toro,2005,114778,Azul,Automático,Gasolina,2,32150.4,21
Volkswagen,Polo,2005,43266,Branco,Automático,Flex,2,48025.8,21
Ford,Ka,2005,193197,Cinza,Manual,Flex,2,27609.6,21
Hyundai,HB20,2005,18440,Vermelho,Manual,Diesel,2,62488.0,21
Nissan,Versa,2005,123267,Branco,Automático,Gasolina,2,52227.600000000006,21
Jeep,Compass,2005,144812,Prata,Automático,Diesel,2,72940.6,21
Jeep,Compass,2005,7341,Branco,Automático,Flex,4,97657.8,21
Toyota,Corolla,2005,52515,Cinza,Automático,Diesel,2,75702.0,21
Toyota,Hilux,2005,39293,Branco,Manual,Flex,4,74754.4,21
Ford,Ranger,2005,11908,Prata,Manual,Diesel,4,68383.4,21
Nissan,Versa,2005,162430,Prata,Manual,Diesel,2,39226.0,21
Jeep,Compass,2005,93133,Branco,Automático,Gasolina,2,79635.4,21
Renault,Sandero,2005,192407,Preto,Manual,Flex,2,16839.6,21
Toyota,Corolla,2005,184517,Prata,Manual,Flex,2,45804.6,21
Honda,Civic,2005,96428,Vermelho,Automático,Flex,4,67326.4,21
Renault,Kwid,2005,195383,Cinza,Automático,Diesel,2,17011.4,21
Honda,HR-V,2005,94522,Branco,Manual,Diesel,4,62508.6,21
Volkswagen,Polo,2005,155358,Cinza,Automático,Flex,4,29591.4,21
Jeep,Compass,2005,174036,Branco,Automático,Diesel,2,64303.8,21
Renault,Kwid,2005,78580,Cinza,Automático,Diesel,2,36250.0,21
Chevrolet,Tracker,2005,111184,Prata,Automático,Gasolina,4,35948.2,21
Renault,Kwid,2005,68116,Azul,Automático,Flex,2,40639.8,21
Nissan,Versa,2005,32815,Cinza,Manual,Flex,2,69938.0,21
Toyota,Hilux,2005,66243,Cinza,Manual,Flex,2,70978.4,21
Honda,Fit,2005,196196,Preto,Automático,Gasolina,4,42654.8,21
Fiat,Toro,2005,24771,Preto,Automático,Diesel,4,52367.8,21
Volkswagen,Gol,2005,117917,Prata,Manual,Diesel,4,37341.6,21
Toyota,Yaris,2005,176585,Vermelho,Automático,Diesel,4,54175.0,21
Toyota,Yaris,2005,7675,Vermelho,Manual,Gasolina,2,90059.0,21
Toyota,Yaris,2005,141956,Prata,Manual,Diesel,4,63753.8,21
Toyota,Corolla,2005,121409,Vermelho,Automático,Diesel,4,62847.2,21
Renault,Duster,2005,86501,Prata,Automático,Flex,2,34709.8,21
Ford,Ka,2005,38152,Prata,Manual,Gasolina,4,64487.6,21
Nissan,Frontier,2005,152948,Branco,Automático,Flex,4,38237.4,21
Hyundai,Creta,2005,172039,Azul,Manual,Diesel,4,29471.200000000004,21
Nissan,Versa,2005,149462,Prata,Automático,Gasolina,2,39998.600000000006,21
Fiat,Mobi,2005,65416,Azul,Manual,Gasolina,2,39841.8,21
Hyundai,HB20S,2005,141102,Branco,Automático,Gasolina,2,33470.6,21
Jeep,Compass,2005,194310,Cinza,Automático,Gasolina,2,60063.0,21
Renault,Kwid,2005,23449,Azul,Automático,Gasolina,2,46754.2,21
Chevrolet,Onix,2005,888,Azul,Automático,Flex,2,58465.4,21
Jeep,Renegade,2005,139352,Azul,Automático,Gasolina,4,71590.6,21
Jeep,Compass,2005,4626,Azul,Manual,Flex,4,92766.8,21
Toyota,Yaris,2005,6499,Cinza,Automático,Flex,2,88327.2,21
Toyota,Yaris,2005,190722,Vermelho,Automático,Diesel,2,49724.6,21
Honda,HR-V,2005,113359,Azul,Manual,Flex,4,56482.2,21
Volkswagen,Gol,2005,83521,Azul,Manual,Flex,4,44363.8,21
Renault,Sandero,2005,103489,Prata,Automático,Flex,4,35572.2,21
Nissan,Kicks,2005,61876,Vermelho,Manual,Diesel,2,56743.8,21
Ford,EcoSport,2005,26862,Vermelho,Manual,Diesel,4,59602.6,21
Hyundai,HB20,2005,16982,Cinza,Manual,Flex,4,54697.6,21
Fiat,Mobi,2005,197108,Azul,Automático,Flex,2,20769.4,21
Toyota,Hilux,2005,92885,Prata,Automático,Flex,4,64299.0,21
Fiat,Mobi,2005,46415,Azul,Automático,Flex,2,43595.0,21
Volkswagen,T-Cross,2005,193008,Branco,Manual,Diesel,4,17043.4,21
Nissan,Kicks,2005,86300,Cinza,Automático,Flex,4,57476.0,21
Renault,Duster,2005,92722,Preto,Manual,Gasolina,4,35017.600000000006,21
Hyundai,Creta,2005,83780,Prata,Automático,Flex,4,49532.0,21
Honda,Civic,2005,72714,Cinza,Automático,Diesel,2,68353.2,21
Toyota,Yaris,2005,20134,Vermelho,Automático,Diesel,2,84209.2,21
Hyundai,HB20S,2005,101301,Preto,Manual,Diesel,4,41629.8,21
Toyota,Corolla,2005,91965,Preto,Automático,Gasolina,4,64153.0,21
Honda,HR-V,2005,162394,Prata,Manual,Diesel,2,53993.2,21
Jeep,Renegade,2005,87030,Prata,Manual,Diesel,4,76194.0,21
Fiat,Cronos,2005,199929,Preto,Manual,Diesel,2,14968.199999999995,21
Chevrolet,Onix,2005,87857,Vermelho,Automático,Gasolina,2,46106.6,21
Jeep,Compass,2005,41256,Preto,Manual,Gasolina,4,85670.8,21
Ford,Ka,2005,183717,Cinza,Automático,Flex,4,31314.6,21
Chevrolet,Tracker,2005,60019,Azul,Automático,Flex,2,47596.2,21
Hyundai,Creta,2005,64980,Preto,Automático,Diesel,2,52687.0,21
Hyundai,HB20,2005,27057,Prata,Automático,Flex,2,55405.6,21
Jeep,Renegade,2005,36549,Vermelho,Manual,Flex,2,86534.2,21
Hyundai,HB20S,2005,48081,Cinza,Automático,Diesel,4,55846.8,21
Honda,HR-V,2005,90604,Cinza,Manual,Flex,2,65996.2,21
Honda,Fit,2005,145459,Azul,Automático,Flex,4,53089.2,21
Renault,Sandero,2005,100175,Vermelho,Manual,Diesel,2,37215.0,21
Ford,EcoSport,2005,172654,Prata,Manual,Diesel,2,36628.2,21
Toyota,Corolla,2005,109982,Cinza,Automático,Gasolina,2,66991.6,21
Chevrolet,Onix,2005,151765,Cinza,Automático,Diesel,2,31307.000000000004,21
Toyota,Hilux,2005,97167,Branco,Automático,Diesel,2,67563.6,21
Honda,HR-V,2005,106827,Azul,Automático,Flex,4,63655.6,21
Jeep,Compass,2005,40610,Preto,Automático,Diesel,2,85361.0,21
Renault,Duster,2005,143618,Azul,Manual,Flex,4,23652.4,21
Renault,Sandero,2005,81164,Branco,Automático,Flex,2,33328.2,21
Toyota,Hilux,2005,133592,Cinza,Manual,Diesel,4,60055.6,21
Renault,Sandero,2005,9074,Preto,Manual,Gasolina,2,53343.2,21
Jeep,Compass,2005,180956,Branco,Manual,Gasolina,2,59081.8,21
Toyota,Corolla,2005,77261,Branco,Manual,Gasolina,4,76593.8,21
Ford,Ranger,2005,95381,Cinza,Manual,Diesel,2,48410.8,21
Honda,Fit,2005,40276,Preto,Manual,Flex,4,76796.8,21
Ford,EcoSport,2005,20009,Branco,Automático,Diesel,4,67696.2,21
Ford,EcoSport,2005,86143,Azul,Manual,Diesel,2,47880.4,21
Nissan,Versa,2005,149992,Vermelho,Manual,Flex,4,45019.600000000006,21
Fiat,Mobi,2005,184526,Prata,Manual,Gasolina,4,19131.8,21
Honda,Civic,2005,143994,Branco,Manual,Diesel,2,52497.2,21
Chevrolet,Onix Plus,2005,122652,Prata,Manual,Diesel,4,39547.6,21
Ford,EcoSport,2005,137100,Prata,Manual,Flex,4,40668.0,21
Hyundai,Creta,2005,167118,Prata,Automático,Gasolina,2,26324.4,21
Hyundai,HB20,2005,6645,Cinza,Manual,Flex,2,63972.0,21
Ford,Ranger,2005,8969,Prata,Manual,Flex,2,63332.2,21
Fiat,Toro,2005,142582,Preto,Manual,Flex,4,25006.6,21
Chevrolet,Onix Plus,2005,98202,Cinza,Manual,Diesel,2,36173.6,21
Renault,Sandero,2005,29811,Preto,Manual,Diesel,2,46621.8,21
Renault,Duster,2005,106177,Vermelho,Automático,Flex,4,34455.6,21
Honda,Civic,2005,72884,Preto,Automático,Flex,2,65867.2,21
Nissan,Kicks,2005,95265,Branco,Manual,Gasolina,4,50580.0,21
Renault,Duster,2005,194179,Branco,Manual,Gasolina,4,20375.2,21
Renault,Kwid,2005,25080,Branco,Automático,Diesel,2,48644.0,21
Renault,Duster,2005,105589,Vermelho,Manual,Gasolina,2,33453.2,21
Ford,EcoSport,2005,190358,Azul,Automático,Flex,4,28922.4,21
Nissan,Kicks,2005,73159,Branco,Automático,Diesel,2,53347.2,21
Ford,EcoSport,2005,79866,Preto,Manual,Flex,2,54992.8,21
Volkswagen,Virtus,2005,197953,Prata,Automático,Flex,2,13737.4,21
Chevrolet,Tracker,2005,189405,Azul,Automático,Flex,2,18978.0,21
Chevrolet,S10,2005,111277,Branco,Manual,Flex,4,36342.6,21
Jeep,Compass,2005,91631,Vermelho,Manual,Flex,4,78050.8,21
Fiat,Argo,2005,185142,Branco,Manual,Diesel,4,19376.6,21
Ford,EcoSport,2005,152488,Branco,Automático,Flex,2,38946.4,21
Jeep,Renegade,2005,12493,Azul,Manual,Flex,2,99232.4,21
Fiat,Toro,2005,141005,Azul,Automático,Flex,2,29099.0,21
Nissan,Kicks,2005,64427,Preto,Manual,Gasolina,2,54862.6,21
Fiat,Cronos,2005,84458,Branco,Manual,Gasolina,2,34241.4,21
Jeep,Renegade,2005,152997,Prata,Manual,Flex,2,64811.600000000006,21
Fiat,Toro,2005,71979,Vermelho,Automático,Gasolina,2,36636.2,21
Toyota,Yaris,2005,26568,Vermelho,Manual,Gasolina,2,81457.4,21
Nissan,Kicks,2005,58812,Branco,Manual,Diesel,4,59388.6,21
Volkswagen,Polo,2005,110888,Vermelho,Automático,Gasolina,2,32917.399999999994,21
Volkswagen,Polo,2005,14743,Vermelho,Manual,Flex,2,54938.4,21
